Row ID,Order ID,Order Date,MONTH,YEAR,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin
2103,CA-2014-123295,7/18/2014,7,2014,7/18/2014,Same Day,AH-10120,Adrian Hane,Home Office,United States,Tucson,Arizona,85705,West,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,259.14,4,0.2,-25.91,-10%
2104,CA-2017-167101,3/24/2017,3,2017,3/28/2017,Second Class,BM-11650,Brian Moss,Corporate,United States,New York City,New York,10009,East,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,221.92,4,0,106.52,48%
2106,US-2014-167633,9/30/2014,9,2014,10/5/2014,Standard Class,BW-11200,Ben Wallace,Consumer,United States,Boynton Beach,Florida,33437,South,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,15.55,3,0.2,5.44,35%
2107,US-2014-152723,9/26/2014,9,2014,9/26/2014,Same Day,HG-14965,Henry Goldwyn,Corporate,United States,Mesquite,Texas,75150,Central,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,0.88,1,0.8,-1.4,-160%
2108,CA-2015-164882,10/31/2015,10,2015,10/31/2015,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,19.98,1,0,9.39,47%
2117,CA-2015-159786,10/12/2015,10,2015,10/17/2015,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,Rochester,New York,14609,East,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",209.67,1,0.4,-13.98,-7%
2118,CA-2016-130267,9/19/2016,9,2016,9/23/2016,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Stockton,California,95207,West,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",159.88,7,0,73.54,46%
2119,CA-2017-155460,4/13/2017,4,2017,4/15/2017,First Class,RW-19630,Rob Williams,Corporate,United States,Seattle,Washington,98105,West,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),5.28,1,0,2.38,45%
2121,US-2017-168690,1/7/2017,1,2017,1/13/2017,Standard Class,TS-21085,Thais Sissman,Consumer,United States,Ormond Beach,Florida,32174,South,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,2.81,3,0.7,-1.97,-70%
2122,CA-2017-158246,11/9/2017,11,2017,11/11/2017,First Class,JB-15400,Jennifer Braxton,Corporate,United States,Sunnyvale,California,94086,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",215.98,3,0.2,-2.7,-1%
2123,CA-2017-167381,9/22/2017,9,2017,9/24/2017,Second Class,EH-14005,Erica Hernandez,Home Office,United States,Lansing,Michigan,48911,Central,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,241.96,2,0,41.13,17%
2125,CA-2017-144862,12/1/2017,12,2017,12/5/2017,Standard Class,EH-14005,Erica Hernandez,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,104.68,5,0.2,35.33,34%
2127,CA-2014-126032,6/23/2014,6,2014,6/28/2014,Standard Class,BS-11665,Brian Stugart,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,86.38,3,0.2,1.08,1%
2128,CA-2015-134859,10/4/2015,10,2015,10/9/2015,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",64.94,3,0.2,6.49,10%
2130,US-2014-114188,5/20/2014,5,2014,5/22/2014,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Dover,New Hampshire,3820,East,OFF-AP-10000124,Office Supplies,Appliances,Acco 6 Outlet Guardian Basic Surge Suppressor,33.28,4,0,9.32,28%
2133,CA-2015-156524,11/20/2015,11,2015,11/26/2015,Standard Class,DL-12865,Dan Lawera,Consumer,United States,New York City,New York,10011,East,OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",19.65,3,0,9.04,46%
2134,CA-2015-122210,11/30/2015,11,2015,12/4/2015,Standard Class,WB-21850,William Brown,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,152.99,3,0.7,-122.39,-80%
2137,CA-2015-156377,12/31/2015,12,2015,1/5/2016,Standard Class,TB-21625,Trudy Brown,Consumer,United States,Grand Prairie,Texas,75051,Central,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,5,0.6,-11.44,-78%
2139,US-2017-157896,11/16/2017,11,2017,11/16/2017,Same Day,CB-12415,Christy Brittain,Consumer,United States,New York City,New York,10009,East,OFF-PA-10004092,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,146.82,3,0,73.41,50%
2140,CA-2014-159520,6/6/2014,6,2014,6/11/2014,Standard Class,GT-14635,Grant Thornton,Corporate,United States,Long Beach,New York,11561,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,149.54,9,0.2,50.47,34%
2143,CA-2016-155481,9/1/2016,9,2016,9/5/2016,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",30.48,6,0.2,9.91,33%
2146,US-2016-152051,6/25/2016,6,2016,6/29/2016,Standard Class,TS-21160,Theresa Swint,Corporate,United States,York,Pennsylvania,17403,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",422.06,3,0.3,-18.09,-4%
2149,CA-2014-141607,12/12/2014,12,2014,12/17/2014,Standard Class,WB-21850,William Brown,Consumer,United States,Concord,California,94521,West,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,43.31,1,0,4.33,10%
2150,CA-2017-102771,3/31/2017,3,2017,4/5/2017,Standard Class,DO-13435,Denny Ordway,Consumer,United States,New York City,New York,10035,East,TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,84.95,5,0,22.09,26%
2151,US-2017-139969,11/19/2017,11,2017,11/26/2017,Standard Class,AF-10870,Art Ferguson,Consumer,United States,College Station,Texas,77840,Central,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,233.06,3,0.3,-53.27,-23%
2152,CA-2014-167360,11/24/2014,11,2014,11/29/2014,Second Class,RB-19435,Richard Bierner,Consumer,United States,Saint Louis,Missouri,63116,Central,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,111.79,7,0,43.6,39%
2153,CA-2015-123505,11/22/2015,11,2015,11/26/2015,Standard Class,AR-10540,Andy Reiter,Consumer,United States,Quincy,Massachusetts,2169,East,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,14.94,3,0,7.02,47%
2154,CA-2016-117282,7/14/2016,7,2016,7/18/2016,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,New York City,New York,10009,East,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,14.16,2,0.2,5.13,36%
2155,US-2016-120460,4/30/2016,4,2016,5/5/2016,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Dallas,Texas,75081,Central,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,22.61,3,0.6,-10.17,-45%
2156,CA-2016-111115,7/25/2016,7,2016,7/27/2016,Second Class,LB-16735,Larry Blacks,Consumer,United States,Los Angeles,California,90032,West,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,21.48,6,0,10.74,50%
2157,CA-2014-124646,6/22/2014,6,2014,6/24/2014,First Class,DV-13465,Dianna Vittorini,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,501.81,3,0,0,0%
2159,CA-2017-148166,10/21/2017,10,2017,10/26/2017,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Deltona,Florida,32725,South,OFF-AR-10004956,Office Supplies,Art,Newell 33,17.86,4,0.2,2.01,11%
2160,CA-2016-159737,9/3/2016,9,2016,9/9/2016,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",8.81,3,0.8,-14.97,-170%
2161,CA-2016-141019,5/14/2016,5,2016,5/14/2016,Same Day,LH-17155,Logan Haushalter,Consumer,United States,Cincinnati,Ohio,45231,East,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",79.38,1,0.2,29.77,38%
2162,CA-2016-101938,1/7/2016,1,2016,1/12/2016,Standard Class,DW-13480,Dianna Wilson,Home Office,United States,Oakland,California,94601,West,OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,34.58,1,0,10.03,29%
2163,CA-2017-166296,3/13/2017,3,2017,3/19/2017,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Manteca,California,95336,West,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,314.55,3,0,150.98,48%
2164,CA-2016-154018,10/13/2016,10,2016,10/19/2016,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,191.98,3,0.2,24,13%
2169,CA-2017-117870,1/27/2017,1,2017,1/30/2017,Second Class,JH-15820,John Huston,Consumer,United States,Kent,Ohio,44240,East,OFF-AR-10004078,Office Supplies,Art,Newell 312,14.02,3,0.2,1.75,13%
2172,US-2017-137491,11/19/2017,11,2017,11/25/2017,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,San Angelo,Texas,76903,Central,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",305.31,2,0.3,-8.72,-3%
2173,CA-2014-152296,8/1/2014,8,2014,8/3/2014,First Class,IL-15100,Ivan Liston,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,19.75,3,0.2,6.91,35%
2174,CA-2016-112025,7/30/2016,7,2016,8/4/2016,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Houston,Texas,77070,Central,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,9.26,3,0.8,-13.9,-150%
2175,CA-2015-132507,7/30/2015,7,2015,8/3/2015,Second Class,CC-12610,Corey Catlett,Corporate,United States,Houston,Texas,77041,Central,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,61.79,4,0.2,6.18,10%
2176,CA-2016-125738,10/15/2016,10,2016,10/21/2016,Standard Class,PB-18805,Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,84106,West,OFF-PA-10000740,Office Supplies,Paper,Xerox 1982,45.68,2,0,21.01,46%
2180,CA-2016-128818,5/7/2016,5,2016,5/11/2016,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,New York City,New York,10009,East,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",85.23,7,0.2,30.9,36%
2186,CA-2017-124576,8/1/2017,8,2017,8/4/2017,Second Class,HK-14890,Heather Kirkland,Corporate,United States,Salinas,California,93905,West,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,54.9,2,0.2,18.53,34%
2187,CA-2016-101378,7/14/2016,7,2016,7/14/2016,Same Day,RH-19600,Rob Haberlin,Consumer,United States,Huntsville,Alabama,35810,South,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29,2,0,7.25,25%
2188,CA-2017-143063,8/10/2017,8,2017,8/15/2017,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Columbus,Indiana,47201,Central,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,70.08,6,0,35.04,50%
2191,CA-2016-118913,6/25/2016,6,2016,6/29/2016,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Los Angeles,California,90049,West,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,60.81,3,0,17.03,28%
2192,CA-2016-128412,12/10/2016,12,2016,12/17/2016,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,153.55,3,0.2,51.82,34%
2197,CA-2016-136483,12/1/2016,12,2016,12/6/2016,Standard Class,AG-10390,Allen Goldenen,Consumer,United States,Knoxville,Tennessee,37918,South,OFF-AR-10000940,Office Supplies,Art,Newell 343,4.7,2,0.2,0.41,9%
2198,CA-2014-163013,11/28/2014,11,2014,12/4/2014,Standard Class,BF-11080,Bart Folk,Consumer,United States,Montgomery,Alabama,36116,South,OFF-AR-10001954,Office Supplies,Art,Newell 331,14.67,3,0,3.96,27%
2199,CA-2015-135363,3/28/2015,3,2015,4/2/2015,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,15.55,3,0.2,5.44,35%
2201,US-2014-165659,6/1/2014,6,2014,6/6/2014,Standard Class,LT-17110,Liz Thompson,Consumer,United States,Little Rock,Arkansas,72209,South,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,22.2,6,0,9.1,41%
2203,CA-2015-138002,9/6/2015,9,2015,9/12/2015,Standard Class,BT-11305,Beth Thompson,Home Office,United States,Seattle,Washington,98103,West,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,6.1,2,0.2,2.13,35%
2205,CA-2015-128860,6/29/2015,6,2015,7/5/2015,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Lancaster,Pennsylvania,17602,East,FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",20.1,1,0.2,1.76,9%
2206,CA-2016-164350,9/10/2016,9,2016,9/12/2016,Second Class,CG-12040,Catherine Glotzbach,Home Office,United States,Bristol,Tennessee,37620,South,OFF-AR-10000538,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",67.56,3,0.2,8.45,13%
2207,US-2014-103905,7/14/2014,7,2014,7/20/2014,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,Aurora,Illinois,60505,Central,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,29.93,7,0.8,-46.39,-155%
2209,CA-2015-129854,8/22/2015,8,2015,8/26/2015,Standard Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10009,East,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,16.52,4,0,7.6,46%
2210,CA-2014-125556,11/14/2014,11,2014,11/16/2014,Second Class,ML-17410,Maris LaWare,Consumer,United States,Fairfield,Connecticut,6824,East,TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,832.93,7,0,233.22,28%
2212,CA-2016-162313,11/27/2016,11,2016,11/30/2016,First Class,VB-21745,Victoria Brennan,Corporate,United States,Lincoln Park,Michigan,48146,Central,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,167.29,6,0.1,29.74,18%
2213,CA-2017-107874,11/21/2017,11,2017,11/25/2017,Standard Class,SW-20275,Scott Williamson,Consumer,United States,New York City,New York,10035,East,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,27.42,1,0,11.24,41%
2214,CA-2017-129378,10/1/2017,10,2017,10/2/2017,First Class,NS-18505,Neola Schneider,Consumer,United States,San Jose,California,95123,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.44,1,0.2,0.5,35%
2218,CA-2014-151953,9/20/2014,9,2014,9/25/2014,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Jacksonville,Florida,32216,South,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,2.82,2,0.2,0.99,35%
2219,CA-2017-130841,7/28/2017,7,2017,8/1/2017,Standard Class,MH-17620,Matt Hagelstein,Corporate,United States,San Francisco,California,94110,West,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,9.98,4,0.2,3.62,36%
2222,CA-2015-131884,12/6/2015,12,2015,12/6/2015,Same Day,DK-13375,Dennis Kane,Consumer,United States,Marion,Ohio,43302,East,TEC-PH-10001578,Technology,Phones,Polycom SoundStation2 EX Conference phone,485.94,2,0.4,-89.09,-18%
2225,CA-2017-121909,7/31/2017,7,2017,8/5/2017,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,54.82,3,0.2,17.82,33%
2226,CA-2016-106383,3/19/2016,3,2016,3/21/2016,Second Class,BT-11440,Bobby Trafton,Consumer,United States,Littleton,Colorado,80122,West,FUR-BO-10002202,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",72.29,1,0.7,-98.8,-137%
2227,CA-2017-130771,7/29/2017,7,2017,8/3/2017,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Austin,Texas,78745,Central,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,2.9,2,0.2,0.47,16%
2229,CA-2016-139157,10/1/2016,10,2016,10/5/2016,Standard Class,GM-14680,Greg Matthias,Consumer,United States,New York City,New York,10024,East,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",330.59,1,0.4,-115.71,-35%
2230,CA-2014-128055,3/31/2014,3,2014,4/5/2014,Standard Class,AA-10315,Alex Avila,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,673.57,2,0.2,252.59,38%
2232,CA-2017-157091,6/26/2017,6,2017,7/1/2017,Standard Class,DB-13405,Denny Blanton,Consumer,United States,La Porte,Indiana,46350,Central,FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,526.45,5,0,31.59,6%
2233,CA-2017-132122,7/9/2017,7,2017,7/14/2017,Standard Class,JH-15820,John Huston,Consumer,United States,Chicago,Illinois,60610,Central,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,228.92,5,0.2,14.31,6%
2234,CA-2015-123232,12/14/2015,12,2015,12/16/2015,Second Class,DJ-13630,Doug Jacobs,Consumer,United States,Portland,Oregon,97206,West,TEC-PH-10001051,Technology,Phones,HTC One,319.97,4,0.2,36,11%
2235,CA-2017-104066,12/5/2017,12,2017,12/10/2017,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Burlington,Vermont,5408,East,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,205.03,7,0,67.66,33%
2236,CA-2015-145849,9/15/2015,9,2015,9/17/2015,Second Class,CT-11995,Carol Triggs,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,190.86,2,0,11.45,6%
2238,CA-2016-122322,7/15/2016,7,2016,7/21/2016,Standard Class,RH-19510,Rick Huthwaite,Home Office,United States,Provo,Utah,84604,West,OFF-SU-10000952,Office Supplies,Supplies,Fiskars Home & Office Scissors,44.4,5,0,12.43,28%
2239,CA-2017-166849,4/20/2017,4,2017,4/26/2017,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Chicago,Illinois,60610,Central,FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,44.4,2,0.6,-52.17,-118%
2240,CA-2016-146633,11/15/2016,11,2016,11/17/2016,Second Class,TG-21310,Toby Gnade,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1016.79,1,0.2,381.3,38%
2242,US-2016-126893,11/26/2016,11,2016,12/1/2016,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,494.98,3,0.4,-115.5,-23%
2243,CA-2017-103380,11/21/2017,11,2017,11/25/2017,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,California,91104,West,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,56.56,2,0,15.27,27%
2248,CA-2015-116092,2/15/2015,2,2015,2/18/2015,Second Class,JM-16195,Justin MacKendrick,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,13.36,2,0,6.41,48%
2253,CA-2016-117849,4/15/2016,4,2016,4/17/2016,Second Class,JK-16120,Julie Kriz,Home Office,United States,San Diego,California,92105,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,3,0,68.98,48%
2254,CA-2015-169201,9/28/2015,9,2015,10/1/2015,First Class,HG-14965,Henry Goldwyn,Corporate,United States,San Francisco,California,94110,West,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,43.26,3,0,14.28,33%
2256,CA-2016-164091,9/17/2016,9,2016,9/22/2016,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Bangor,Maine,4401,East,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,437.85,3,0,131.36,30%
2258,CA-2017-105214,6/16/2017,6,2017,6/19/2017,First Class,TS-21610,Troy Staebel,Consumer,United States,San Francisco,California,94122,West,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,1212.96,7,0.2,90.97,8%
